order_id,fecha,cliente,producto,categoria,precio_unitario,cantidad,ciudad,metodo_pago
6959,2025-08-16,Carmina Jerez-Daza,Portátil,Electrónica,765,5,Barcelona,Tarjeta
6960,2025-09-06,Marina Pineda Gallego,Chaqueta,Ropa,42,4,Valencia,Tarjeta
6961,2024-12-18,Ángel Quesada Llamas,Chaqueta,Ropa,1037,2,Zaragoza,Tarjeta
6962,2024-12-22,Fabricio Díez,Puzzle,Juguetes,401,3,Bilbao,PayPal
6963,2025-08-08,Melchor Calatayud Cárdenas,Pesas,Deportes,258,5,Bilbao,Transferencia
6964,2024-12-20,Yago Abellán,Coche teledirigido,Juguetes,1383,3,Sevilla,PayPal
6965,2025-07-02,Mamen Salvador Grau,Lámpara,Hogar,1335,5,Zaragoza,Transferencia
6966,2024-10-12,Cándida Cases Leon,Aspiradora,Hogar,519,3,Sevilla,Transferencia
6967,2024-11-09,Nilda Ramos Chico,Portátil,Electrónica,1365,2,Zaragoza,PayPal
6968,2024-10-05,Saturnino Espejo Esteban,Cafetera,Hogar,1294,1,Bilbao,Transferencia
6969,2024-10-18,Lino Palacios Haro,Patines,Deportes,134,5,Zaragoza,PayPal
6970,2025-09-19,María Céspedes Delgado,Patines,Deportes,159,3,Málaga,PayPal
6971,2025-05-12,Palmira Navarrete Huerta,Portátil,Electrónica,1323,1,Barcelona,Tarjeta
6972,2024-10-23,Nicodemo Calvo,Muñeca,Juguetes,570,4,Zaragoza,Transferencia
6973,2025-02-22,Inés Saavedra Diego,Zapatillas,Ropa,1339,5,Murcia,Transferencia
6974,2025-04-12,Emperatriz Loida Cazorla Peláez,Zapatillas,Ropa,237,2,Valencia,PayPal
6975,2025-02-16,Marta Manuela Martínez Goicoechea,Aspiradora,Hogar,377,4,Bilbao,Tarjeta
6976,2025-03-04,Felix Botella Ordóñez,Tablet,Electrónica,806,4,Murcia,Transferencia
6977,2025-05-28,Ricarda Sarmiento Calderon,Monitor,Electrónica,623,2,Málaga,PayPal
6978,2025-05-31,Isaías Rivas,Pelota,Juguetes,755,1,Barcelona,Transferencia
6979,2025-04-17,Gabriel Olivera Crespi,Patines,Deportes,955,3,Barcelona,Tarjeta
6980,2024-12-05,Epifanio Nazario Prada Aranda,Muñeca,Juguetes,203,5,Murcia,Tarjeta
6981,2025-09-05,Teodora Borrás Morillo,Tablet,Electrónica,973,5,Sevilla,PayPal
6982,2025-02-08,Ani Macarena Agudo Piñol,Aspiradora,Hogar,1371,3,Sevilla,Transferencia
6983,2025-08-09,Lupe de Escrivá,Pantalón,Ropa,290,3,Bilbao,Tarjeta
6984,2025-03-02,Ignacia Royo Murillo,Pelota,Juguetes,925,3,Valencia,PayPal
6985,2025-03-12,Aitana Paredes,Cafetera,Hogar,703,4,Málaga,PayPal
6986,2025-05-22,Darío Adadia-Cobo,Silla,Hogar,1047,4,Zaragoza,Tarjeta
6987,2025-01-03,Chelo Godoy Pol,Portátil,Electrónica,619,3,Málaga,Tarjeta
6988,2025-03-12,Rosario Viana Robledo,Auriculares,Electrónica,178,1,Murcia,Transferencia
6989,2024-11-13,Reyes Nadal,Tablet,Electrónica,735,1,Murcia,Tarjeta
6990,2025-01-07,Vicenta Viana Palacio,Lámpara,Hogar,1054,4,Valencia,Transferencia
6991,2024-11-04,Loida Navarrete Trujillo,Monitor,Electrónica,755,2,Sevilla,Transferencia
6992,2024-11-21,José María Guzman,Pantalón,Ropa,627,5,Zaragoza,Tarjeta
6993,2025-08-24,Paulino Coca Romero,Muñeca,Juguetes,450,5,Madrid,Transferencia
6994,2024-12-19,Anselma Paulina Arribas Pagès,Zapatillas,Ropa,1247,1,Murcia,PayPal
6995,2025-07-11,Azahar Alba Bejarano,Coche teledirigido,Juguetes,96,3,Sevilla,PayPal
6996,2024-11-09,Celia Villalobos Marcos,Mesa,Hogar,499,5,Valencia,Tarjeta
6997,2025-08-30,Octavio Benavides Acevedo,Consola portátil,Juguetes,296,1,Málaga,Tarjeta
6998,2024-12-29,Artemio Ribas Alcolea,Mesa,Hogar,1148,1,Barcelona,Transferencia
6999,2024-10-13,Palmira Amor Clemente,Consola portátil,Juguetes,1147,4,Bilbao,Transferencia
7000,2025-06-06,María Manuela del Leiva,Portátil,Electrónica,255,3,Madrid,PayPal
7001,2024-11-18,Abigaíl del Trujillo,Cafetera,Hogar,1360,4,Sevilla,PayPal
7002,2024-10-22,Anastasia Ximena Valls Rocha,Gorra,Ropa,1207,1,Zaragoza,Tarjeta
7003,2025-04-09,Leandra Carballo Gutiérrez,Lámpara,Hogar,1119,5,Murcia,PayPal
7004,2024-11-15,Lara Gimeno-Mir,Balón,Deportes,114,3,Bilbao,Transferencia
7005,2025-07-05,Mireia Piñol Naranjo,Cafetera,Hogar,1185,3,Barcelona,Transferencia
7006,2025-02-22,Sarita Tovar,Cafetera,Hogar,849,1,Madrid,Tarjeta
7007,2025-07-25,Wilfredo Jimenez-Colom,Pesas,Deportes,1387,1,Málaga,Tarjeta
7008,2025-06-02,Gabriel Antón Alvarez,Chaqueta,Ropa,1100,3,Zaragoza,Tarjeta
7009,2025-06-22,Josep Pelayo Aznar Bonet,Consola portátil,Juguetes,851,2,Málaga,Tarjeta
7010,2025-02-20,Manola Vega Silva,Aspiradora,Hogar,1327,5,Sevilla,PayPal
7011,2025-06-23,Ana Sofía Morán Sala,Puzzle,Juguetes,1477,1,Madrid,Transferencia
7012,2025-01-18,Fabio Busquets,Silla,Hogar,950,2,Málaga,Transferencia
7013,2024-11-06,Manu del Gimenez,Gorra,Ropa,968,4,Madrid,PayPal
7014,2024-11-27,Albina Cases Guitart,Mesa,Hogar,381,4,Zaragoza,Transferencia
7015,2024-12-31,Malena Nicolasa Peñalver Riba,Puzzle,Juguetes,105,2,Murcia,PayPal
7016,2024-11-29,Asunción Murillo Martínez,Coche teledirigido,Juguetes,788,4,Bilbao,Transferencia
7017,2024-10-16,Horacio Lamas Morata,Camiseta,Ropa,621,4,Zaragoza,Transferencia
7018,2024-12-11,Rolando Pera Franco,Gorra,Ropa,684,2,Valencia,Transferencia
7019,2025-06-03,Jerónimo Hervia Nevado,Bicicleta,Deportes,1385,4,Murcia,Tarjeta
7020,2025-03-18,Anita Ramirez Piñol,Monitor,Electrónica,104,1,Madrid,PayPal
7021,2025-07-25,Jose Francisco Casal Duarte,Smartphone,Electrónica,1439,3,Zaragoza,PayPal
7022,2025-09-27,Bartolomé Salom-Peláez,Gorra,Ropa,1382,2,Málaga,Tarjeta
7023,2025-06-05,Lorenza Bravo Sandoval,Gorra,Ropa,291,5,Murcia,Transferencia
7024,2025-03-21,Claudio del Fabregat,Muñeca,Juguetes,1213,5,Bilbao,Transferencia
7025,2024-10-15,Ester Jara-Plaza,Camiseta,Ropa,991,3,Sevilla,Tarjeta
7026,2025-02-06,Darío Bauzà Puga,Consola portátil,Juguetes,1303,4,Málaga,PayPal
7027,2025-08-21,Modesto Muro Velasco,Cafetera,Hogar,911,3,Sevilla,Tarjeta
7028,2024-12-09,Esther Cabrera Ribes,Silla,Hogar,91,5,Barcelona,Transferencia
7029,2025-07-29,Laura Pedraza-Guillén,Mesa,Hogar,796,3,Madrid,Tarjeta
7030,2024-12-13,Apolinar Castejón Garcés,Auriculares,Electrónica,786,5,Málaga,PayPal
7031,2025-06-14,Maximino César Franco Mínguez,Gorra,Ropa,446,4,Bilbao,Transferencia
7032,2025-05-15,María Ángeles Vizcaíno Ariza,Pesas,Deportes,421,1,Bilbao,Transferencia
7033,2025-02-19,Joan del Tejera,Lámpara,Hogar,876,3,Zaragoza,PayPal
7034,2025-09-14,Adrián Romeu Pizarro,Camiseta,Ropa,1313,5,Sevilla,Transferencia
7035,2025-08-31,Ángel Viña Lamas,Aspiradora,Hogar,673,3,Bilbao,Tarjeta
7036,2025-04-10,Begoña de Cervantes,Camiseta,Ropa,1279,2,Valencia,Transferencia
7037,2024-11-17,Mateo Josep Sanabria Alarcón,Balón,Deportes,136,2,Zaragoza,PayPal
7038,2024-10-08,Trinidad del Camino,Consola portátil,Juguetes,422,5,Málaga,Tarjeta
7039,2025-06-29,Yaiza Goicoechea Royo,Coche teledirigido,Juguetes,1465,2,Málaga,Transferencia
7040,2025-06-28,Maura Huertas Solís,Auriculares,Electrónica,1142,5,Zaragoza,PayPal
7041,2025-09-19,Judith Arroyo Dávila,Smartphone,Electrónica,1100,2,Zaragoza,PayPal
7042,2025-09-28,Yéssica Pulido Corral,Pantalón,Ropa,1307,2,Zaragoza,Transferencia
7043,2025-02-16,Luisa Sales Ribera,Cafetera,Hogar,277,3,Bilbao,Transferencia
7044,2025-05-31,Chuy Vázquez Cantero,Aspiradora,Hogar,1334,2,Barcelona,Tarjeta
7045,2025-07-07,Ale Rojas,Coche teledirigido,Juguetes,696,4,Madrid,Transferencia
7046,2025-05-28,Reina Miguel-Aliaga,Muñeca,Juguetes,66,5,Sevilla,PayPal
7047,2025-06-25,Tomás del Noriega,Portátil,Electrónica,662,5,Sevilla,Tarjeta
7048,2025-01-18,Isidro Arjona Castillo,Patines,Deportes,1181,3,Sevilla,Transferencia
7049,2025-01-05,Moreno Palomino-Miranda,Aspiradora,Hogar,1386,5,Valencia,Tarjeta
7050,2025-05-02,Sebastián Nogués Mínguez,Consola portátil,Juguetes,1412,5,Sevilla,PayPal
7051,2024-11-20,Dan Chacón-Martín,Mesa,Hogar,1188,1,Valencia,Transferencia
7052,2025-06-09,Bernabé de Donaire,Mesa,Hogar,856,4,Sevilla,Tarjeta
7053,2025-05-23,Prudencia Zurita Crespo,Camiseta,Ropa,221,5,Málaga,Tarjeta
7054,2025-04-05,Raimundo del Posada,Aspiradora,Hogar,833,2,Zaragoza,PayPal
7055,2025-05-26,Alexandra Hervia Hurtado,Bicicleta,Deportes,401,5,Zaragoza,Transferencia
7056,2025-03-19,Fabio Zamora Jimenez,Pesas,Deportes,714,3,Sevilla,PayPal
7057,2025-02-16,Amada Rivera Escudero,Tablet,Electrónica,878,5,Zaragoza,Transferencia
7058,2024-11-16,Julie del Bautista,Portátil,Electrónica,577,5,Murcia,Transferencia
7059,2025-07-18,Leonardo Camino Coronado,Muñeca,Juguetes,1209,5,Murcia,Tarjeta
7060,2025-04-27,Rufina Córdoba Marco,Camiseta,Ropa,1390,1,Zaragoza,PayPal
7061,2024-11-15,Arturo Benavent Tello,Patines,Deportes,675,1,Bilbao,Transferencia
7062,2025-09-03,Georgina Esparza Coello,Tablet,Electrónica,943,3,Valencia,Transferencia
7063,2025-09-23,Juana Catalá,Smartphone,Electrónica,1219,1,Zaragoza,Tarjeta
7064,2025-03-12,Armando del Haro,Smartphone,Electrónica,809,1,Madrid,Tarjeta
7065,2024-11-08,David Eutropio Soriano Feliu,Cafetera,Hogar,936,5,Zaragoza,Transferencia
7066,2024-10-26,Manuel Garcia Bou,Gorra,Ropa,847,1,Sevilla,Transferencia
7067,2025-09-18,Mayte Fuente Campos,Lámpara,Hogar,561,4,Zaragoza,PayPal
7068,2025-02-05,Asunción Román-Navarrete,Pantalón,Ropa,1292,4,Madrid,PayPal
7069,2025-06-09,Hilario Porcel,Smartphone,Electrónica,1050,3,Valencia,Tarjeta
7070,2025-06-28,Concha Lluch Sebastián,Pelota,Juguetes,687,5,Bilbao,Tarjeta
7071,2025-05-01,Estefanía Huerta Peral,Tablet,Electrónica,294,1,Madrid,PayPal
7072,2024-11-09,Jose Miguel Llanos Arregui,Auriculares,Electrónica,1231,3,Valencia,Transferencia
7073,2025-01-27,Lucía Borrás Vendrell,Smartphone,Electrónica,1489,5,Barcelona,Tarjeta
7074,2025-05-17,Patricio del Bello,Pantalón,Ropa,179,4,Málaga,Transferencia
7075,2025-06-26,Malena Eufemia Llanos Abella,Lámpara,Hogar,375,1,Murcia,Tarjeta
7076,2024-12-09,Amor Sainz Huguet,Pesas,Deportes,1486,1,Sevilla,PayPal
7077,2025-05-03,Ramona Alcázar,Bicicleta,Deportes,1185,2,Zaragoza,Tarjeta
7078,2025-03-25,Jose Francisco Nevado Figueras,Pesas,Deportes,818,4,Málaga,PayPal
7079,2025-08-24,Flavio Escalona Bauzà,Cafetera,Hogar,357,5,Málaga,Transferencia
7080,2025-05-07,Begoña Rosselló-Cifuentes,Raqueta,Deportes,414,5,Murcia,PayPal
7081,2025-06-14,Dani Francisco Jose Asensio Álvaro,Patines,Deportes,1330,3,Valencia,Tarjeta
7082,2025-07-05,Abilio Carrillo Mármol,Tablet,Electrónica,867,5,Madrid,PayPal
7083,2025-09-20,Isaac Manrique-Segovia,Patines,Deportes,373,1,Valencia,Transferencia
7084,2025-07-22,Sebastian Cantero Soto,Puzzle,Juguetes,192,3,Murcia,PayPal
7085,2024-11-24,Rogelio Ferrándiz-Espada,Chaqueta,Ropa,1016,5,Murcia,Tarjeta
7086,2025-06-13,Maite Martorell Mínguez,Mesa,Hogar,72,2,Madrid,PayPal
7087,2025-06-29,Pío Muñoz Palomino,Zapatillas,Ropa,73,1,Murcia,Transferencia
7088,2024-11-26,Santos Molina Hoz,Muñeca,Juguetes,1218,5,Málaga,Tarjeta
7089,2025-03-22,Azahar Amo Mascaró,Puzzle,Juguetes,380,5,Valencia,Tarjeta
7090,2025-07-30,Victoriano Roman Quintanilla,Pesas,Deportes,794,1,Murcia,PayPal
7091,2025-06-25,María Fernanda Ramírez Vives,Mesa,Hogar,798,2,Bilbao,Tarjeta
7092,2025-08-16,Chus Pujol-Nogués,Aspiradora,Hogar,45,1,Madrid,PayPal
7093,2025-08-16,Édgar Gallego Llorens,Gorra,Ropa,597,1,Zaragoza,Transferencia
7094,2024-11-10,Selena Beltran Menéndez,Balón,Deportes,740,1,Zaragoza,Tarjeta
7095,2025-01-02,África Haydée Baró Barranco,Puzzle,Juguetes,109,4,Valencia,PayPal
7096,2025-07-01,Jonatan Azcona Cuadrado,Chaqueta,Ropa,47,3,Sevilla,PayPal
7097,2025-04-20,Natividad Cabrera,Pelota,Juguetes,195,3,Bilbao,PayPal
7098,2025-08-05,Fabián Vaquero Pineda,Raqueta,Deportes,979,5,Bilbao,Tarjeta
7099,2025-07-19,Edu Bonet Ferrándiz,Cafetera,Hogar,757,4,Madrid,Transferencia
7100,2025-06-24,Chema Camps Juan,Silla,Hogar,905,1,Valencia,Tarjeta
7101,2024-12-04,Áurea Ibarra,Cafetera,Hogar,1186,4,Murcia,PayPal
7102,2024-12-11,Bernardino del Gomila,Pesas,Deportes,554,3,Zaragoza,Tarjeta
7103,2025-02-22,Jorge Cortes Peláez,Raqueta,Deportes,1224,5,Barcelona,Transferencia
7104,2025-04-19,Lara del Pino,Puzzle,Juguetes,1146,4,Barcelona,Transferencia
7105,2025-09-03,Eulalia Vaquero Muñoz,Chaqueta,Ropa,394,5,Murcia,Transferencia
7106,2025-02-09,Eusebia de Heras,Consola portátil,Juguetes,318,4,Barcelona,Transferencia
7107,2025-08-24,Macarena de Arregui,Zapatillas,Ropa,694,1,Madrid,Transferencia
7108,2025-08-29,Rafa Leocadio Menendez Arcos,Patines,Deportes,274,5,Murcia,PayPal
7109,2024-11-01,Jonatan Wálter Morata Sevillano,Pantalón,Ropa,460,1,Valencia,PayPal
7110,2024-12-16,Marta Sevilla Amigó,Tablet,Electrónica,653,2,Sevilla,PayPal
7111,2025-04-25,Blanca Viana Escobar,Chaqueta,Ropa,34,2,Málaga,Tarjeta
7112,2025-02-17,Isidro Mármol Baeza,Muñeca,Juguetes,816,3,Barcelona,Transferencia
7113,2025-01-06,Ágata Domingo Morillo,Smartphone,Electrónica,490,4,Barcelona,PayPal
7114,2025-02-16,Saturnino Vilaplana-Toro,Raqueta,Deportes,668,4,Murcia,Tarjeta
7115,2024-10-14,José Ángel Ramos Sastre,Muñeca,Juguetes,587,5,Bilbao,PayPal
7116,2025-09-13,Marcial Barranco,Puzzle,Juguetes,1386,2,Barcelona,Tarjeta
7117,2025-03-17,Isidro Santiago Pera,Zapatillas,Ropa,282,4,Valencia,Tarjeta
7118,2025-02-07,Belen Vélez,Muñeca,Juguetes,699,5,Málaga,PayPal
7119,2025-04-05,Celestina Castrillo-Iglesia,Pelota,Juguetes,980,5,Murcia,Tarjeta
7120,2024-10-08,Amador Hervás,Cafetera,Hogar,1304,2,Valencia,PayPal
7121,2025-06-02,Mariano Badía Murcia,Pelota,Juguetes,277,2,Valencia,PayPal
7122,2025-03-14,Leticia Seguí Borrego,Mesa,Hogar,1332,5,Zaragoza,Transferencia
7123,2024-11-14,Paz de Grau,Consola portátil,Juguetes,230,1,Zaragoza,Transferencia
7124,2024-12-08,Estrella Angulo Bueno,Zapatillas,Ropa,579,2,Murcia,Tarjeta
7125,2025-01-07,Juan Romeu Marcos,Pantalón,Ropa,346,5,Murcia,Transferencia
7126,2025-08-09,Rico Gutiérrez Priego,Pelota,Juguetes,872,4,Barcelona,PayPal
7127,2024-11-28,Sol Elba Nieto Perez,Mesa,Hogar,36,2,Zaragoza,Tarjeta
7128,2025-06-07,Wilfredo Arregui-Mercader,Balón,Deportes,31,2,Murcia,Tarjeta
7129,2024-12-29,Hortensia Mas Berenguer,Camiseta,Ropa,178,4,Valencia,Transferencia
7130,2025-09-04,Desiderio Borrell,Balón,Deportes,253,2,Bilbao,Tarjeta
7131,2024-11-14,Eli Sanmartín Mayol,Lámpara,Hogar,160,5,Barcelona,Tarjeta
7132,2024-10-05,Salud Sancho-Barriga,Consola portátil,Juguetes,278,5,Madrid,Transferencia
7133,2025-05-11,Xavier Alex Ródenas Perera,Monitor,Electrónica,667,4,Murcia,Tarjeta
7134,2025-01-25,Mirta del Salmerón,Muñeca,Juguetes,1117,3,Murcia,Transferencia
7135,2025-02-23,Micaela Pelayo Quero,Camiseta,Ropa,976,4,Málaga,Tarjeta
7136,2024-12-16,Arcelia Pons Álvaro,Tablet,Electrónica,206,2,Málaga,Tarjeta
7137,2024-11-05,Tadeo Mulet Viana,Tablet,Electrónica,402,3,Valencia,Transferencia
7138,2025-07-29,Rufina Valbuena Calvet,Pelota,Juguetes,1417,5,Sevilla,Tarjeta
7139,2025-07-09,Melisa Mas-Lucena,Coche teledirigido,Juguetes,316,5,Sevilla,PayPal
7140,2025-05-21,Segismundo Guillen Peinado,Aspiradora,Hogar,1385,2,Barcelona,Tarjeta
7141,2025-05-31,Lara Cárdenas Ledesma,Pesas,Deportes,1244,1,Barcelona,Tarjeta
7142,2024-10-21,Cándido Salvador Vives,Patines,Deportes,1293,1,Zaragoza,Transferencia
7143,2024-12-02,Leire Salom Armengol,Tablet,Electrónica,928,4,Málaga,Tarjeta
7144,2025-04-12,Asunción Oliva-Novoa,Patines,Deportes,1119,2,Zaragoza,Transferencia
7145,2025-01-17,Abigaíl Ríos-Ayala,Muñeca,Juguetes,847,4,Bilbao,Transferencia
7146,2024-10-02,Graciela Lucena,Cafetera,Hogar,302,5,Málaga,Tarjeta
7147,2024-10-06,Trinidad Castro Toledo,Patines,Deportes,499,2,Málaga,Tarjeta
7148,2024-11-04,Pedro Corral-Barranco,Tablet,Electrónica,46,1,Barcelona,Tarjeta
7149,2025-05-27,Filomena Mayol Ureña,Raqueta,Deportes,472,4,Barcelona,PayPal
7150,2025-07-11,Guiomar Ureña Requena,Patines,Deportes,1469,3,Murcia,Transferencia
7151,2025-01-11,Tere Tomas Campos,Auriculares,Electrónica,571,4,Zaragoza,Tarjeta
7152,2025-09-09,Jordán Almansa Agudo,Aspiradora,Hogar,202,2,Bilbao,Transferencia
7153,2025-05-07,Emigdio Salas Ríos,Lámpara,Hogar,537,4,Bilbao,PayPal
7154,2025-01-25,Lupita Aramburu-Esteban,Coche teledirigido,Juguetes,294,5,Bilbao,Tarjeta
7155,2025-01-20,Azucena Bayón Ribes,Camiseta,Ropa,1189,3,Madrid,Tarjeta
7156,2025-02-17,Tamara Pellicer Granados,Cafetera,Hogar,952,4,Madrid,PayPal
7157,2025-03-07,Ruperto Briones Benavent,Cafetera,Hogar,129,3,Murcia,Transferencia
7158,2025-08-04,Tadeo Borrás Gascón,Cafetera,Hogar,230,1,Barcelona,Transferencia
7159,2025-08-02,Apolinar Villanueva Barceló,Silla,Hogar,1450,1,Zaragoza,Tarjeta
7160,2025-06-17,Albert Lucas Posada,Consola portátil,Juguetes,694,2,Valencia,PayPal
7161,2025-07-17,Daniela Porcel Arco,Zapatillas,Ropa,1449,3,Murcia,Tarjeta
7162,2025-06-28,Maricela Oliveras Méndez,Auriculares,Electrónica,705,4,Bilbao,Tarjeta
7163,2025-02-17,Ainoa Berrocal Manuel,Consola portátil,Juguetes,219,5,Sevilla,Tarjeta
7164,2025-02-21,Ricarda Bernad Verdejo,Aspiradora,Hogar,768,3,Málaga,Tarjeta
7165,2025-03-05,Liliana Esteban Burgos,Muñeca,Juguetes,756,4,Madrid,PayPal
7166,2025-06-26,Loreto Rodriguez Pareja,Raqueta,Deportes,992,2,Sevilla,Tarjeta
7167,2025-07-14,Jovita Herminia Olivera Parra,Pantalón,Ropa,1154,4,Madrid,Tarjeta
7168,2025-02-13,Emigdio Montes Medina,Pelota,Juguetes,51,2,Sevilla,Transferencia
7169,2024-09-30,Nilo de Paredes,Chaqueta,Ropa,890,1,Murcia,Transferencia
7170,2025-02-13,Genoveva Comas,Tablet,Electrónica,124,3,Murcia,Transferencia
7171,2025-07-04,Armida Gil-Santana,Camiseta,Ropa,403,2,Madrid,Tarjeta
7172,2024-10-11,Edelmira Rodrigo Ferreras,Pesas,Deportes,1333,4,Barcelona,PayPal
7173,2024-11-28,Brunilda Gomila Armengol,Lámpara,Hogar,607,2,Málaga,Transferencia
7174,2025-06-23,Jose Luis Muñoz Andrés,Puzzle,Juguetes,544,2,Murcia,Tarjeta
7175,2024-12-30,Hermenegildo Bermudez Estévez,Portátil,Electrónica,139,5,Murcia,Tarjeta
7176,2025-06-21,Gaspar Cadenas Barranco,Pelota,Juguetes,395,3,Sevilla,Transferencia
7177,2025-02-13,América Mayol-Olmo,Tablet,Electrónica,660,1,Bilbao,Transferencia
7178,2025-04-09,Juanito Sierra-Pozuelo,Smartphone,Electrónica,937,3,Murcia,Tarjeta
7179,2024-12-14,Baltasar Tejada Nadal,Monitor,Electrónica,416,5,Zaragoza,PayPal
7180,2025-08-21,Nazaret Parejo,Consola portátil,Juguetes,600,1,Málaga,Tarjeta
7181,2025-07-31,Aurora Eugenia Galvez Alfaro,Puzzle,Juguetes,649,4,Málaga,PayPal
7182,2024-09-29,Yolanda del Vázquez,Chaqueta,Ropa,707,1,Madrid,Transferencia
7183,2025-02-09,Odalis Carina Carrillo Artigas,Patines,Deportes,546,2,Valencia,Transferencia
7184,2025-01-19,Raquel Barranco Alberdi,Chaqueta,Ropa,479,2,Málaga,Tarjeta
7185,2025-06-17,Nico Celso Montserrat Oliva,Pelota,Juguetes,1183,5,Madrid,Tarjeta
7186,2025-08-06,Cándido Tirado Amaya,Tablet,Electrónica,1079,5,Sevilla,Transferencia
7187,2024-12-11,Julio César Roma Garcia,Cafetera,Hogar,1069,2,Zaragoza,Tarjeta
7188,2025-06-21,Águeda Enríquez Perez,Pesas,Deportes,19,5,Valencia,Transferencia
7189,2025-08-12,Gabriela Cazorla Heredia,Consola portátil,Juguetes,933,5,Murcia,Transferencia
7190,2025-09-24,Lino Joel Bejarano Tello,Balón,Deportes,1175,4,Madrid,Transferencia
7191,2025-09-21,Modesta Lumbreras León,Auriculares,Electrónica,1472,5,Sevilla,PayPal
7192,2025-05-25,Alexandra Sarabia Real,Pesas,Deportes,524,3,Sevilla,PayPal
7193,2025-06-14,Pepita del Llamas,Silla,Hogar,1406,2,Madrid,Tarjeta
7194,2024-11-10,Lucila Barreda-Pizarro,Cafetera,Hogar,1236,2,Málaga,Tarjeta
7195,2025-03-31,Candelario Marin-Izquierdo,Camiseta,Ropa,1101,1,Valencia,PayPal
7196,2025-04-09,Eric Carvajal Esparza,Smartphone,Electrónica,509,1,Bilbao,Transferencia
7197,2025-01-10,Bienvenida Albero Riquelme,Aspiradora,Hogar,162,1,Valencia,PayPal
7198,2024-12-08,Desiderio Carpio Pizarro,Zapatillas,Ropa,549,2,Bilbao,Transferencia
7199,2025-02-19,Laura Beatriz Ródenas Vidal,Muñeca,Juguetes,908,1,Madrid,PayPal
7200,2025-07-27,Rosa María Royo,Monitor,Electrónica,1272,4,Bilbao,PayPal
7201,2025-03-21,Belen Botella Palacio,Bicicleta,Deportes,1257,5,Barcelona,Tarjeta
7202,2024-10-08,Palmira Cabo Ortuño,Pelota,Juguetes,1122,4,Murcia,Transferencia
7203,2025-06-14,Luis Sacristán Quevedo,Muñeca,Juguetes,1221,3,Zaragoza,Tarjeta
7204,2024-12-25,Ariel Cabezas Sarmiento,Coche teledirigido,Juguetes,1286,5,Sevilla,PayPal
7205,2025-02-23,Almudena Abril,Auriculares,Electrónica,704,3,Barcelona,PayPal
7206,2025-02-26,José María de Calatayud,Monitor,Electrónica,888,3,Barcelona,Tarjeta
7207,2025-01-30,Bautista Pareja,Cafetera,Hogar,48,1,Bilbao,Transferencia
7208,2024-12-24,Blas Garrido Ruano,Pelota,Juguetes,569,2,Madrid,Transferencia
7209,2025-03-24,Calixto del Piñol,Monitor,Electrónica,987,5,Valencia,Tarjeta
7210,2024-12-05,Lucía Fábregas Villanueva,Consola portátil,Juguetes,1333,4,Sevilla,PayPal
7211,2025-09-25,Aitana Alsina-Alsina,Mesa,Hogar,544,1,Valencia,Tarjeta
7212,2025-07-17,Julio Llabrés-Bellido,Pelota,Juguetes,1425,4,Sevilla,PayPal
7213,2025-02-03,Mirta Herrero Benavent,Zapatillas,Ropa,1359,2,Zaragoza,Transferencia
7214,2025-01-05,Modesto Dávila Pinedo,Pelota,Juguetes,1236,1,Madrid,Tarjeta
7215,2025-09-05,Nuria Asensio-Hernando,Pantalón,Ropa,991,2,Sevilla,PayPal
7216,2025-04-08,Carlota del Cortés,Raqueta,Deportes,595,5,Murcia,Transferencia
7217,2025-06-01,Joaquina Olivera Jerez,Gorra,Ropa,1128,2,Sevilla,Transferencia
7218,2025-01-28,Anita Alemany Caballero,Coche teledirigido,Juguetes,918,4,Valencia,PayPal
7219,2025-02-24,Tania Villa,Smartphone,Electrónica,735,4,Bilbao,PayPal
7220,2025-01-01,Domingo Uribe,Cafetera,Hogar,523,2,Valencia,Transferencia
7221,2025-05-15,José Montero Pomares,Monitor,Electrónica,175,1,Madrid,Transferencia
7222,2025-04-11,Juan Francisco Arroyo,Camiseta,Ropa,880,1,Sevilla,PayPal
7223,2025-05-27,Ulises Osorio Montaña,Muñeca,Juguetes,926,4,Madrid,PayPal
7224,2025-07-10,Rosalinda Tormo,Patines,Deportes,1238,2,Murcia,Tarjeta
7225,2025-04-12,Clara Fortuny-Bartolomé,Muñeca,Juguetes,897,2,Madrid,Transferencia
7226,2025-01-25,Benjamín Peinado Cabañas,Raqueta,Deportes,38,1,Madrid,Transferencia
7227,2025-09-11,Isabela Balaguer-Piña,Silla,Hogar,541,4,Sevilla,Tarjeta
7228,2025-02-20,Eleuterio Santos Murcia,Chaqueta,Ropa,1324,1,Barcelona,Tarjeta
7229,2024-09-29,Fidel González Estevez,Aspiradora,Hogar,341,5,Bilbao,Transferencia
7230,2025-06-29,Gracia Crespi Zamora,Pantalón,Ropa,1029,4,Bilbao,PayPal
7231,2024-11-05,Lorenza Alcaraz Caro,Aspiradora,Hogar,1187,3,Zaragoza,Transferencia
7232,2025-01-13,Vidal Zacarías Milla Camps,Gorra,Ropa,885,2,Sevilla,PayPal
7233,2025-05-15,Óscar Piñol Lara,Aspiradora,Hogar,205,1,Madrid,Tarjeta
7234,2024-12-16,Miriam Benet Giménez,Balón,Deportes,569,2,Madrid,Transferencia
7235,2025-04-27,Reyna del Aguiló,Auriculares,Electrónica,150,4,Madrid,PayPal
